NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,AAAAMM,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
75106001,LUXEMBOURG,48.844833,2.338500,50,200612,79.4,9,6,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200701,27.1,11,1,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200702,84.0,12,7,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200703,48.9,14,4,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200704,3.7,1,0,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200705,99.8,15,8,4,
75106001,LUXEMBOURG,48.844833,2.338500,50,200706,69.1,12,6,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200707,73.0,10,4,4,
75106001,LUXEMBOURG,48.844833,2.338500,50,200708,157.2,13,7,3,
75106001,LUXEMBOURG,48.844833,2.338500,50,200709,18.3,5,1,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200710,48.6,5,2,1,1
75106001,LUXEMBOURG,48.844833,2.338500,50,200711,36.5,7,2,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200712,73.7,10,4,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200801,57.3,10,3,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200802,35.1,8,2,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200803,82.0,18,7,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200804,64.4,12,6,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200805,72.8,9,3,3,
75106001,LUXEMBOURG,48.844833,2.338500,50,200806,11.4,4,1,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200807,50.7,7,3,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200808,101.2,9,6,3,
75106001,LUXEMBOURG,48.844833,2.338500,50,200809,21.4,5,1,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200810,69.2,11,5,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200811,56.7,12,4,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200812,38.2,9,3,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200901,56.1,10,4,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200902,47.7,9,2,2,1
75106001,LUXEMBOURG,48.844833,2.338500,50,200903,33.0,9,2,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200904,42.8,7,4,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200905,72.0,10,5,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200906,73.6,9,5,4,
75106001,LUXEMBOURG,48.844833,2.338500,50,200907,42.3,9,3,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200908,12.6,2,1,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,200909,30.9,5,3,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,200910,52.8,9,3,3,
75106001,LUXEMBOURG,48.844833,2.338500,50,200911,79.1,17,5,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,200912,72.5,15,6,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,201001,34.7,9,2,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,201002,58.0,15,4,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,201003,46.9,8,5,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,201004,15.0,4,2,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,201005,40.2,11,3,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,201006,60.9,8,4,1,
75106001,LUXEMBOURG,48.844833,2.338500,50,201007,104.9,6,3,3,
75106001,LUXEMBOURG,48.844833,2.338500,50,201008,93.3,13,5,3,
75106001,LUXEMBOURG,48.844833,2.338500,50,201009,66.2,9,5,2,
75106001,LUXEMBOURG,48.844833,2.338500,50,201010,36.2,9,3,0,
75106001,LUXEMBOURG,48.844833,2.338500,50,201011,87.2,13,7,3,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200612,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200701,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200702,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200703,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200704,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200705,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200706,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200707,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200708,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200709,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200710,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200711,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200712,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200801,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200802,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200803,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200804,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200805,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200806,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200807,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200808,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200809,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200810,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200811,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200812,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200901,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200902,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200903,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200904,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200905,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200906,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200907,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200908,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200909,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200910,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200911,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,200912,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201001,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201002,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201003,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201004,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201005,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201006,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201007,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201008,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201009,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201010,,,,,
75107005,TOUR EIFFEL,48.858333,2.294500,330,201011,,,,,
75110001,LARIBOISIERE,48.882833,2.352000,55,200612,62.9,9,5,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200701,25.5,9,1,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200702,79.3,13,8,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200703,44.3,12,3,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200704,3.5,1,0,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200705,78.9,14,5,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200706,71.3,13,6,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200707,73.4,12,4,3,
75110001,LARIBOISIERE,48.882833,2.352000,55,200708,123.2,13,7,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200709,21.6,5,1,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200710,50.2,5,4,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200711,44.9,8,4,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200712,51.5,10,4,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200801,54.8,9,3,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200802,31.4,8,1,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200803,,,,,
75110001,LARIBOISIERE,48.882833,2.352000,55,200804,44.6,11,4,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200805,55.8,8,4,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200806,16.7,5,1,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200807,41.8,9,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200808,66.9,9,3,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200809,17.7,7,1,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200810,70.3,13,4,3,
75110001,LARIBOISIERE,48.882833,2.352000,55,200811,48.4,13,4,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200812,30.0,10,0,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200901,50.3,9,3,3,
75110001,LARIBOISIERE,48.882833,2.352000,55,200902,43.2,11,2,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200903,29.7,9,2,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200904,40.0,7,4,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200905,58.6,11,3,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200906,78.5,8,5,4,
75110001,LARIBOISIERE,48.882833,2.352000,55,200907,40.9,9,1,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200908,7.6,2,0,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,200909,27.4,5,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200910,53.1,9,3,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,200911,66.7,18,4,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,200912,73.4,16,6,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,201001,34.5,7,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,201002,54.0,12,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,201003,42.0,8,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,201004,15.3,4,2,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,201005,43.4,9,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,201006,96.8,9,4,2,
75110001,LARIBOISIERE,48.882833,2.352000,55,201007,89.2,8,3,3,
75110001,LARIBOISIERE,48.882833,2.352000,55,201008,66.4,11,3,1,
75110001,LARIBOISIERE,48.882833,2.352000,55,201009,77.8,9,5,4,
75110001,LARIBOISIERE,48.882833,2.352000,55,201010,26.3,10,2,0,
75110001,LARIBOISIERE,48.882833,2.352000,55,201011,75.5,14,6,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,200612,63.2,9,5,2,2
75112001,ILE DE BERCY,48.831667,2.411667,50,200701,24.7,9,1,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200702,77.2,11,6,3,
75112001,ILE DE BERCY,48.831667,2.411667,50,200703,47.6,13,4,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200704,2.3,1,0,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200705,78.4,16,5,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,200706,59.3,12,6,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200707,70.2,10,5,3,
75112001,ILE DE BERCY,48.831667,2.411667,50,200708,129.4,13,8,4,1
75112001,ILE DE BERCY,48.831667,2.411667,50,200709,22.7,6,1,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,200710,43.9,5,2,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,200711,49.0,9,6,0,1
75112001,ILE DE BERCY,48.831667,2.411667,50,200712,65.4,10,4,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,200801,60.5,13,3,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,200802,45.6,8,2,1,1
75112001,ILE DE BERCY,48.831667,2.411667,50,200803,68.7,18,6,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200804,47.0,14,4,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200805,47.4,6,3,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,200806,20.2,5,1,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200807,28.3,5,1,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,200808,81.2,9,4,3,
75112001,ILE DE BERCY,48.831667,2.411667,50,200809,12.2,5,0,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200810,69.7,10,6,3,3
75112001,ILE DE BERCY,48.831667,2.411667,50,200811,50.8,14,4,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200812,34.3,9,2,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200901,51.0,9,4,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,200902,46.2,11,2,2,1
75112001,ILE DE BERCY,48.831667,2.411667,50,200903,32.1,8,2,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,200904,29.7,6,3,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200905,49.0,9,3,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,200906,72.6,8,6,5,
75112001,ILE DE BERCY,48.831667,2.411667,50,200907,38.2,8,4,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,200908,11.2,2,1,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200909,19.3,4,2,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,200910,40.0,8,1,1,1
75112001,ILE DE BERCY,48.831667,2.411667,50,200911,63.0,15,2,1,1
75112001,ILE DE BERCY,48.831667,2.411667,50,200912,73.1,15,6,2,1
75112001,ILE DE BERCY,48.831667,2.411667,50,201001,33.6,8,3,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,201002,50.7,12,2,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,201003,41.3,8,2,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,201004,12.4,3,1,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,201005,44.0,8,5,1,
75112001,ILE DE BERCY,48.831667,2.411667,50,201006,87.8,8,5,3,
75112001,ILE DE BERCY,48.831667,2.411667,50,201007,100.9,6,4,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,201008,77.4,12,4,2,
75112001,ILE DE BERCY,48.831667,2.411667,50,201009,79.2,11,5,3,
75112001,ILE DE BERCY,48.831667,2.411667,50,201010,38.1,9,3,0,
75112001,ILE DE BERCY,48.831667,2.411667,50,201011,86.0,13,5,4,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200612,65.9,9,6,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200701,34.8,10,1,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200702,84.8,16,7,3,1
75112002,LA FAISANDERIE,48.819833,2.456833,54,200703,46.2,13,4,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200704,4.3,1,0,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200705,77.3,15,6,3,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200706,68.1,12,5,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200707,63.3,14,5,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200708,126.9,13,8,4,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200709,32.3,7,1,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200710,44.7,4,2,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200711,47.4,9,4,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200712,73.3,11,5,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200801,60.3,12,3,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200802,37.9,9,3,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200803,,,,,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200804,51.6,12,4,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200805,71.8,10,5,4,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200806,25.2,5,3,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200807,20.1,5,1,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200808,87.7,9,4,3,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200809,12.9,6,0,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200810,68.5,12,5,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200811,52.7,12,4,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200812,33.8,9,2,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200901,51.9,9,4,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200902,43.6,11,2,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200903,35.5,9,2,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200904,38.0,6,4,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200905,61.9,7,5,3,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200906,69.5,8,6,4,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200907,46.6,10,4,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200908,12.4,2,1,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200909,19.3,5,2,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200910,47.5,10,3,2,2
75112002,LA FAISANDERIE,48.819833,2.456833,54,200911,76.0,18,4,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,200912,77.5,17,8,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201001,41.6,10,3,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201002,58.4,16,3,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201003,42.6,10,4,1,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201004,15.8,5,2,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201005,32.4,9,3,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201006,87.2,9,6,3,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201007,104.3,9,5,4,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201008,97.1,13,5,2,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201009,78.9,10,7,3,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201010,33.2,8,3,0,
75112002,LA FAISANDERIE,48.819833,2.456833,54,201011,93.8,14,6,3,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200612,71.9,10,6,2,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200701,30.1,9,1,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200702,88.8,13,7,3,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200703,39.6,10,4,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200704,2.4,1,0,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200705,65.7,14,5,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200706,63.6,12,6,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200707,,,,,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200708,0.0,0,0,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200709,21.6,5,1,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200710,44.0,4,2,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200711,44.5,10,3,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200712,69.8,9,4,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200801,60.1,11,4,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200802,34.2,9,1,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200803,71.0,16,7,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200804,48.3,13,3,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200805,50.9,8,4,2,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200806,21.9,6,0,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200807,,,,,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200808,92.6,10,4,3,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200809,15.7,7,0,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200810,63.4,10,5,3,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200811,58.1,12,6,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200812,37.0,8,2,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200901,45.2,9,3,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200902,45.6,9,3,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200903,24.9,9,1,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200904,38.5,5,4,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200905,52.0,9,5,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200906,74.6,9,6,5,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200907,,,,,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200908,25.8,2,2,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200909,21.3,5,1,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200910,45.4,9,3,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200911,60.5,15,3,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,200912,73.4,16,7,2,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201001,41.6,9,3,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201002,50.1,12,3,2,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201003,46.1,9,4,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201004,12.7,3,1,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201005,36.6,9,1,1,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201006,91.3,10,5,3,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201007,,,,,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201008,76.5,11,5,2,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201009,75.7,10,6,3,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201010,35.9,6,3,0,
75112003,LEO LAGRANGE,48.835000,2.437500,49,201011,88.3,14,6,4,
75112004,ST-ANTOINE,48.848167,2.380833,36,200612,64.5,9,6,2,1
75112004,ST-ANTOINE,48.848167,2.380833,36,200701,24.8,8,1,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200702,83.3,12,7,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,200703,40.5,11,2,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200704,16.2,1,1,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200705,84.4,16,7,3,
75112004,ST-ANTOINE,48.848167,2.380833,36,200706,64.0,13,5,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,200707,68.0,12,5,3,
75112004,ST-ANTOINE,48.848167,2.380833,36,200708,125.2,13,7,4,
75112004,ST-ANTOINE,48.848167,2.380833,36,200709,17.5,5,1,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200711,37.6,8,4,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200712,56.3,8,5,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200801,47.8,10,3,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,200802,29.8,8,1,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200803,70.3,18,6,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200804,46.6,13,4,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200805,59.4,7,4,3,
75112004,ST-ANTOINE,48.848167,2.380833,36,200806,14.9,5,1,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200807,33.4,6,2,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200808,62.3,11,4,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,200809,12.4,4,0,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200810,59.9,11,4,3,
75112004,ST-ANTOINE,48.848167,2.380833,36,200811,51.8,13,5,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200812,31.0,9,2,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200901,48.2,9,4,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,200902,39.9,10,3,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200903,26.5,9,1,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200904,40.4,6,4,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200905,48.6,9,3,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200906,82.5,9,6,5,
75112004,ST-ANTOINE,48.848167,2.380833,36,200907,41.1,10,3,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200908,11.4,3,1,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200909,22.6,5,2,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,200910,46.6,8,3,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200911,66.7,18,2,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,200912,71.8,16,6,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,201001,36.2,7,3,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,201002,48.6,13,2,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,201003,34.6,8,1,1,
75112004,ST-ANTOINE,48.848167,2.380833,36,201004,11.8,3,2,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,201005,34.8,9,3,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,201006,84.7,9,4,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,201007,,,,,
75112004,ST-ANTOINE,48.848167,2.380833,36,201008,73.7,12,4,2,
75112004,ST-ANTOINE,48.848167,2.380833,36,201009,69.8,10,7,3,
75112004,ST-ANTOINE,48.848167,2.380833,36,201010,31.2,8,3,0,
75112004,ST-ANTOINE,48.848167,2.380833,36,201011,86.8,14,6,3,
75113002,SALPETRIERE,48.839167,2.367333,34,200612,64.3,9,6,2,
75113002,SALPETRIERE,48.839167,2.367333,34,200701,25.9,9,1,0,
75113002,SALPETRIERE,48.839167,2.367333,34,200702,80.4,13,7,2,
75113002,SALPETRIERE,48.839167,2.367333,34,200703,51.2,13,5,0,
75113002,SALPETRIERE,48.839167,2.367333,34,200704,5.6,1,1,0,
75113002,SALPETRIERE,48.839167,2.367333,34,200705,98.4,15,6,5,
75113002,SALPETRIERE,48.839167,2.367333,34,200706,60.9,11,6,2,
75113002,SALPETRIERE,48.839167,2.367333,34,200707,69.4,13,5,3,
75113002,SALPETRIERE,48.839167,2.367333,34,200708,131.9,13,7,3,
75113002,SALPETRIERE,48.839167,2.367333,34,200709,33.6,8,2,1,
75113002,SALPETRIERE,48.839167,2.367333,34,200710,40.9,4,2,1,
75113002,SALPETRIERE,48.839167,2.367333,34,200711,39.6,8,4,0,
75113002,SALPETRIERE,48.839167,2.367333,34,200712,65.8,9,5,2,
75113002,SALPETRIERE,48.839167,2.367333,34,200801,55.5,10,3,2,
75113002,SALPETRIERE,48.839167,2.367333,34,200802,35.8,8,3,1,
75113002,SALPETRIERE,48.839167,2.367333,34,200803,75.4,18,7,0,
75113002,SALPETRIERE,48.839167,2.367333,34,200804,50.5,12,5,0,
75113002,SALPETRIERE,48.839167,2.367333,34,200805,65.6,6,4,3,
